permno,yyyymm,am,aop,abnormalaccruals,accruals,accrualsbm,activism1,activism2,adexp,ageipo,analystrevision,analystvalue,announcementreturn,assetgrowth,bm,bmdec,bpebm,beta,betafp,betaliquidityps,betatailrisk,bidaskspread,bookleverage,brandinvest,cboperprof,cf,cpvolspread,cash,cashprod,chassetturnover,cheq,chforecastaccrual,chinv,chinvia,chnanalyst,chnncoa,chnwc,chtax,changeinrecommendation,citationsrd,compequiss,compositedebtissuance,consrecomm,convdebt,coskewacx,coskewness,credratdg,customermomentum,debtissuance,delbreadth,delcoa,delcol,deldrc,delequ,delfinl,dellti,delnetfin,divinit,divomit,divseason,divyieldst,dolvol,downrecomm,ebm,ep,earnsupbig,earningsconsistency,earningsforecastdisparity,earningsstreak,earningssurprise,entmult,equityduration,exchswitch,exclexp,feps,fr,firmage,firmagemom,forecastdispersion,frontier,gp,governance,gradexp,grltnoa,grsaletogrinv,grsaletogroverhead,herf,herfasset,herfbe,high52,io_shortinterest,idiovol3f,idiovolaht,illiquidity,indipo,indmom,indretbig,intmom,intanbm,intancfp,intanep,intansp,invgrowth,investppeinv,investment,lrreversal,leverage,mrreversal,ms,maxret,meanrankrevgrowth,mom12m,mom12moffseason,mom6m,mom6mjunk,momoffseason,momoffseason06yrplus,momoffseason11yrplus,momoffseason16yrplus,momrev,momseason,momseason06yrplus,momseason11yrplus,momseason16yrplus,momseasonshort,momvol,noa,netdebtfinance,netdebtprice,netequityfinance,netpayoutyield,numearnincrease,opleverage,oscore,operprof,operprofrd,optionvolume1,optionvolume2,orderbacklog,orderbacklogchg,orgcap,ps,patentsrd,payoutyield,pctacc,pcttotacc,predictedfe,pricedelayrsq,pricedelayslope,pricedelaytstat,probinformedtrading,rd,rdability,rdipo,rds,rdcap,rev6,rio_disp,rio_mb,rio_turnover,rio_volatility,rivolspread,realizedvol,recomm_shortinterest,residualmomentum,returnskew,returnskew3f,revenuesurprise,roe,sp,shareiss1y,shareiss5y,sharerepurchase,sharevol,shortinterest,smileslope,spinoff,surpriserd,tax,totalaccruals,trendfactor,uprecomm,varcf,volmkt,volsd,volumetrend,xfin,betavix,cfp,dcpvolspread,dnoa,dvolcall,dvolput,fgr5yrlag,grcapx,grcapx3y,hire,iomom_cust,iomom_supp,realestate,retconglomerate,roaq,sfe,sinalgo,skew1,std_turn,tang,zerotrade,zerotradealt1,zerotradealt12,ret,rf,excessret
15069.0,200304,2.2860067,0.5368464,-0.0063258306529804,0.11409075,0.0,14.0,9.6497748,0.0291124354,47.0,1.0245614,0.81827927,-0.0286682201549411,-0.05888918,-0.63068908,0.67196089,-0.22051784,0.227062220179984,0.30891851,0.0142706089128895,0.393559445782342,0.0066072238,-2.5860188,-1505.8121999999998,0.23250046,0.3619853,0.0033143759,0.030154239,13.810449,0.0081880093,-1.0196079,0.8,0.0010203756,0.79704875,0.0,-0.079187244,0.025463674,0.0010504202,2.5,0.0,0.13160364,-0.20702788,0.0,0.0,-0.18451141,0.29452196,0.0,0.0086795312399999,-1.0,0.414,0.056822166,0.033863716,0.017412575,-0.0060584801,-0.094512291,-0.036988616,-0.057523675,0.0,0.0,1.0,3.0,-6.4513941,0.0,0.47964165,0.20354727,0.3919621359999999,0.2402567378,52.325966,0.0038927335,0.61429995,-2.4247007,-14.393946,0.0,0.0,2.9200001,-0.073275805,-929.0,-0.0158387779999999,-0.12671232,-0.4199613572,0.31080663,-10.0,-0.0556765045999999,0.057436369,0.14898475,0.039513241,-0.171990589963065,-0.112923932158285,-0.11979969466726,0.76358145,76.8829998,-0.0093356418199935,-0.0144075672471267,4.6168913e-10,0.0,0.07606452,-0.0054546680636602,-0.19851482,0.17655213,0.30528933,0.19934481,0.31171474,0.027839739,-0.05777311,-0.98926169,-0.17814454,1.3076258,-0.094753116,6.0,-0.0175219066441059,2374.2666,-0.14239395,-0.0077512171119452,0.17163476,0.0345749001999999,-0.0020564387,-0.013363518,0.0014109113,-0.0096573206,0.0,0.036420643,0.041405901,0.0061479532,0.05153244,-0.048520282,8.0,-0.63537288,0.010203756,-0.42378074,0.021045247,0.042161159,1.0,1.517267,0.0,0.79757082,0.25686651,-389.84622,-0.76490575,-0.317907532,-0.1824435984,0.057338879,6.0,0.0,0.044014394,1.7587253,1.3821656,-0.057921022,0.17243068,1.2846467,2.4576128,0.17877998,0.03925084072,2.44416114,0.0,-68.34441100000001,0.18639575,0.049436674,4.8,1.0,1.0,3.4,0.052942976,-0.0107422543588828,1.0,0.064546227,-0.288198599542603,-0.0794985632487471,1.4507487,0.031781375,4.0556812,-0.0029232022,-0.074358068,1.0,-0.8,-11350.915,-0.0034149885,0.0,0.8,1.9293302,0.018054096,0.23818094,1.0,-0.0069457511,-0.096725516,-4.9548839558721,-0.0055881049,0.030380061,-0.0004270586486716,0.51534009,-0.0051990151,-0.078715861,-0.022241995,0.02744101,-9.4899998,-0.18940493,-1.2072183,0.007179637,3.2700317,11.40774,0.1635530904,-0.047624509781599,0.011173821,0.0821815166,0.0,-0.0590045538,-0.104149653766476,0.7612501760000001,2.1667041e-08,1.8069136e-08,2.1945791e-08,-0.050063,0.000939,-0.051002
11599.0,200304,1.1453824,0.11818226,-0.0525031368989815,0.024320813,1.0,17.0,12.25369574,0.178918234,47.0,1.0,0.53642017,-0.0270502152852714,0.47523308,-0.37022877,0.6925596,-0.0031076074,0.272460928214584,0.4243677,0.0250571973383135,0.263887120944935,0.0085154809,-1.3951125,-744.068638,0.16199256,0.17776091,0.036236703914,0.045394275,2.4147284,0.73047853,-1.0431409,0.6,-0.0042351936,0.61215472,-0.4,-0.49208611,-0.53356552,0.0019725868,0.8,1.0,2.1353743,2.2670343,0.0,0.0,0.082451306,0.29674447,0.0,0.01358782,0.0,-0.0347999982,0.0011359294,0.5112173,0.1520068289999999,-0.020404657,0.13719152,0.0,0.13719152,0.0,0.0,1.0,2.0,-0.53248531,0.0,0.8178888,0.083756216,0.14286602,0.1978731863999999,10.60465,0.0067796609,-0.042251259,-4.856534,-15.060997,0.0,0.0099999998,0.50999999,-0.049472023,-189.0,-0.0158387779999999,-0.039215688,0.11871052,0.42600214,-7.0,0.11230088,0.34091511,-0.29101706,-0.077908978,-0.823604482743475,-0.765249937772751,-0.729229307836957,0.89051098,49.5909986,-0.0084173076299848,-0.0331047950588359,3.3159725e-07,0.0,-0.064584531,0.0475331566163472,-0.066184744,-0.34702912,-0.47312573,-0.52509743,-1.2542479,-0.01604422,0.018442886,-0.88717973,-0.92879307,0.32133481,-0.076057665,4.0,-0.033333346247673,4352.9331,-0.050934341,-0.0143981910983307,0.043362122,0.043362122,-0.022549741,-0.011127442,-0.028843062,-0.0266827859999999,0.2,0.089840911,0.062229507,0.061793834,-0.0085747672,-0.054098345,1.8,-0.38536274,0.13719152,-0.017064348,0.021800028,0.039640445,3.0,1.2193297,0.0,0.23947786,0.20850609,-325.39848760000007,-0.597509436,-0.13483198,-0.070384338,1.5800942,7.0,1.0,0.059447914,0.86847311,-13.62928,-0.0077362426,0.34974113,-4.4043307,1.8244779,0.206651178,0.029397352,0.450379296,0.0,-0.88180006,0.0476003481999999,0.021218535,4.0,2.0,4.0,4.0,-0.0276505524,-0.0122573144290783,1.0,-0.18574692,-0.43434349779794,-0.183684715860295,1.5622216,0.094018914,1.6060206,-0.017735422,0.0098660598,1.0,-0.6,-1327.7224,-0.0004418133999999,0.0,0.0,0.97209841,-0.4612138,0.24547745,0.4,-0.016304994,-0.021012964,-0.765704850401623,0.0085691484,0.23098356,0.0009245844444694,0.14321218,-0.0208190082,-0.36215943,-0.0749692132,0.0957882212,-27.666,0.63321716,-0.4701564,-0.069841273,6.9816279,10.751189,-0.0371689514,-0.0771350413560867,0.01536814,0.087931029,0.0,-0.05878118014,-0.0281496801050823,0.76005369,1.5397237e-07,1.3440814e-07,1.3478224e-07,0.073944,0.000939,0.073005
14008.0,200304,0.081509329,-0.45679033,-0.0228818570038533,0.024183674,0.0,15.0,0.0,0.0123969616,44.2,1.0,0.46927196,0.0264234023488825,-0.19325505,-2.4259994,0.088389747,0.026845962,0.558853125664583,0.92071986,-0.418262786926628,0.282436623720283,0.0056559746,-1.2349727,-19538.8522,0.43584609,0.017528726,0.0010674894,0.19236135,-27.272289,-0.13401699,-1.2092247,0.8,-0.0085115721,0.70402724,0.0,0.034551248,-0.018386925,0.025038892,1.0,1.0,1.4602512,-0.60006362,0.0,0.0,-0.14144869,0.10635486,0.0,0.10751072,0.0,1.086,-0.048536226,-0.023744585,0.0080050305,-0.15244834,-3.3776083e-05,0.011720301,0.017208917,0.0,0.0,0.6,0.2,-9.3387718,0.0,0.092846878,0.018684776,0.384070482,-0.149183206,6.1087055,0.00039698294,0.53525257,-37.557819,-18.578323,0.0,0.0,1.76,-0.0270844236059999,-239.0,0.0479093641999999,-0.017045455,-1.4531384,0.60189968,-12.0,-0.0836934236,-0.00026712794,-0.30054727,-0.013530063,-0.0911111707488696,-0.0461723658566674,-0.05835895292047,0.99853396,104.0279992,-0.0118520729130539,-0.0259906809256878,3.1904361e-11,0.0,0.023612795,0.0657019761153617,-0.30127347,-2.3732231,-1.331744,-1.4261537,-3.0982373,-0.14249152,-0.081691235,-1.0154722,0.027617108,0.015508418,-0.015484079,6.0,-0.0469314195215702,3076.8,0.088313118,0.0373977478593588,0.23603946,-0.0164726778399999,-0.031629834,-0.019684704,-0.045922052,-0.018184217,0.6,0.066510551,0.041055109,0.023684571,0.13395089,-0.099281393,9.0,-0.51448256,0.0,0.291954804,0.07765121,0.007672823,1.0,0.30626562,0.0,0.38643333,0.45124242,-2010.8362,-1.2222123,-0.26281804,0.022480637,-0.35438547,6.0,1.0,0.012306888,0.32196125,-0.83486646,-0.10949403,0.039278325,0.47196171,2.4194996,0.14932033,0.010942803,-0.37598673,0.0,-684.79602,0.1403953255999999,0.0082656303,3.2,1.0,1.0,4.8,0.035129935,-0.0159275355271853,1.0,0.043093178,-0.885587942901977,-1.52529547948138,0.69881171,0.21461703,0.050801169,-0.23104018,-19.301758,1.0,-0.8,-8053.310459999999,0.015650004,0.0,0.0,1.6244147,-0.036539745,0.23539816,1.0,-6.6898356e-05,-0.19158927,-83.485715550794,-0.023970857,0.071363166,0.0018050027164075,0.018725475,-0.011165977,-0.049781431,-0.023187011,0.034352988,-19.25,-0.45233399,-1.1528225,-0.053333335,3.9805498,5.4550815,0.03498587,0.066004101362037,0.019224046,0.0873378172,0.0,-0.044183999,-0.0502503799059226,0.75677979,1.0702383e-08,1.1031955e-08,8.583374e-09,0.065161,0.000939,0.064222
10342.0,200304,0.48054892,-1.6592274,-0.031106366582528,0.034601197,0.0,11.0,10.04702882,0.008054194076,21.0,1.025974,0.94032401,0.0496521010063589,-0.037056234,-2.2843826,0.28728348,-0.091264836,1.23309555091321,0.53479916,0.106932072109307,0.73875447121095,0.0075153769,-2.2934098,-282.35974,0.17516242,0.044188406,-0.058028132,0.1286253832,-12.430965,-0.10862815,-1.0417911,1.0,-0.023661112,-0.67065203,0.0,-0.0036485493,0.00042761862,-0.0015548069,-0.06666665,0.0,0.1575720981999999,-1.2166702,-0.4,0.0,-0.14405221,0.030353894,0.0,0.0385857899,-1.0,0.93099999,-0.0035618879,-0.00025442056,0.00059151265,-0.017809439,-0.028495103,0.0066149347,-0.035110045,0.0,0.0,0.0,0.0,-4.8294315,-0.4,0.11826987,0.035967898,0.2285821254,-0.5330286,-0.8235302,0.00073665637,0.59863645,-13.798763,-17.496893,0.0,-0.17,2.3699999,-0.0142267312799999,-172.0,0.2901915374,-0.042194095,-0.4651041,0.43828085,-13.0,-0.130112578,0.033931863,-0.35777089,0.012962751,-0.0468034698731369,-0.0467672726760308,-0.0361368041485548,1.0124898,102.6932,-0.0163437359013379,-0.0305426165502229,3.9645274e-09,0.0,0.072618626,0.0292766300992319,-0.3009119,-0.6740206046000001,-0.4497921862,-0.4872304447999999,-1.005610294,-0.24261075,-0.068670645,-1.4808587,0.33535349,0.27101421,-0.93529421,4.0,-0.0310734026134014,1966.2,-0.028780932,0.0488321797715293,0.34171045,0.34171045,-0.020613231,-0.024336513,0.003891944,-0.01601459968,0.0,0.0013376884,0.35786879,-0.0080311839,-0.013333334,-0.11892481,9.0,-0.64343095,-0.024678795,-0.0899595242,0.028495103,0.019182878,2.0,0.42853573,0.0,0.31117478,0.19690154,-892.74066,-3.0246904,-0.119787526,0.00943764596,-0.7928007,4.6,0.0,0.027917938,0.55238098,-0.50476193,-0.0906948628,0.11545894,0.41769648,1.1152561,0.133269306,0.014649417,0.644458002,0.0,-7.993,0.259590842,0.01194261,3.0,3.0,3.0,3.4,0.16922939,-0.0178730480589165,0.0,0.57890362,-0.263757649889917,0.442971258815317,0.72835231,0.12034384,0.28590381,-0.052884635,-4.54852974,1.0,-1.0,-2153.7246,-0.011882991,0.0,1.0,1.0204082,0.014770665,0.23212497,0.6,-0.00092466665,-0.17035224,-2.22928026532268,-0.012937177,0.0037481259,-0.0018185737985282,0.039145164,-0.019569993,-0.014770619,0.064224988,-0.044654995,-25.0,-2.0461841,-2.5040388,0.14953271,8.5278902,3.8117876,0.29405895,0.0418119751211712,0.020171573,0.075649351,0.0,-0.14360534,-0.0173850181543072,0.29826513,1.1785515e-08,8.586766e-09,1.0301024e-08,0.042494,0.000939,0.0415549999999999
11775.0,200304,3.6893008,0.113270848,-0.0896441228685926,0.1803959,1.0,17.0,9.50264344,0.22221345,15.2,1.0,1.005206752,0.0173137622186914,-0.10767905,0.26066211,2.2478368,-0.10053015,0.475166284066758,0.58420837,0.35665767544982,0.537696534803916,0.0075680898,-2.1852269,-1382.16,0.27286804,0.53586894,-0.0038791485999999,0.16521251,1.9612427,0.55510926,-1.1736262,0.0,0.075432293,0.61079359,-0.4,0.21167763,0.18982911,0.00019598796,-0.2,0.0,0.02962603,0.26328865,-0.2,0.0,-0.001323975,0.30669928,0.0,0.0134589718,-1.0,0.477599994,0.099977143,-0.065947562,0.053474225,-0.071158737,0.035962943,0.0,0.035962965,0.0,0.0,0.6,1.0,-0.64349723,-0.4,1.5877616,0.45822901,-0.16399413,0.7685708778,-48.4545472,-0.02090209,-0.3197172,-1.9950221,-5.9824519,0.0,0.0,1.1,-0.075394817,-187.0,0.26356641,-0.054545455,0.91340303,0.55209833,-7.0,0.11230088,-0.15360054,0.309744,-0.098036058,-0.299651765575012,-0.280724780013164,-0.243338984333807,0.51668352,76.9941996,-0.0227901789554373,-0.0429436941421696,1.3069476e-07,0.0,0.12351861,0.102665035197368,0.067005053,0.53929508,0.44341192,0.29536846,0.47151577,0.32884634,0.11692315,-0.64111185,-0.59191924,2.001009,-0.52234054,3.0,-0.0619658045470715,4574.7998,-0.37412101,-0.056335430036092,-0.043010812,-0.043010812,-0.00031909559,0.0013162197,-0.0040451474,-0.02126644664,1.0,0.079363644,0.013484178,0.0070550502,0.0262440068,0.32559776,8.0,-0.42263988,0.038620841,0.17103907,-0.0059512048,-0.023222903,5.0,1.1500009,0.0,0.19271013,0.13743111,-113.442397,-1.0098182100000002,-0.13483198,-0.070384338,1.0952356760000002,7.0,1.0,0.0668427484,0.11534908,9.1697998,-0.0200471508,0.94624352,-2.5958297,2.574054,0.21852162,0.09151005,-1.8210347,0.0,1.25934,0.111763132,-0.0208461430799999,5.0,4.6,4.4,3.8,0.0200699915999999,-0.0245550540165853,0.2,-0.094016053,-0.946359502256325,-0.900361333612039,-1.2248324,0.06385275,4.6582141,-0.023898631,-0.047307175,0.0,-0.6,-14898.72914,-0.0287413835999999,0.0,0.0,0.93666923,0.29679519,0.164903816,0.2,-0.016800003,-0.13132431,-0.398687021139887,-0.028763976,0.031081704,-0.0024704661521554,0.45971256,-0.0033859968199999,0.30899543,-0.012238609,0.015624606,-23.336,0.45314386,-0.60604709,0.074074075,8.1461458,8.9317102,-0.070959747,0.118913012459493,-0.0010321249,0.1455122414,1.0,-0.08489975988,-0.0565935214380713,0.76005369,4.1402728e-08,3.2118319e-08,2.7259013e-08,0.148315,0.000939,0.147376
14816.0,200304,0.62898493,0.27069351,-0.0135185198959456,0.027897298,0.2,14.2,8.682002180000001,0.0400530332,47.0,0.97580647,0.3493,-0.0067906719632447,-0.099981867,-1.2245075,0.39485458,0.070349574,0.249756153501419,0.3265045,-0.136378846718662,0.149000935386204,0.0078839529,-1.1778629,-1003.566512,0.18319766,0.083759807,-0.016319894896,0.0585547581399999,-2.0834215,-0.31349921,-1.1084924,0.0,0.0012327303,0.85478961,0.0,0.035144508,0.0024512988,0.0017246223,0.38000002,1.0,0.2357809679999999,0.0,-0.4,0.0,-0.14673065,0.3406159,0.0,-0.0142779861999999,0.0,0.0,-0.00035728858,-0.00067732437,0.0227350772,-0.084267616,0.0,-0.014533687,0.0094943848,0.0,0.0,1.0,1.0,-4.096539,0.0,0.58728302,0.059724607,0.82163441,-0.0516988064,-37.585200012,-0.0012386707,1.2026871,-7.2052307,-17.596853,0.0,0.079999998,1.21,-0.1871264897999999,-929.0,-0.0061253478,-0.1701848803599999,0.1928836792,0.35941431,-8.0,0.0694961214,-0.014287576,-0.041342624,-0.048121583,-1.00000003973643,-0.99999994205104,-1.0,0.62225145,49.5909986,-0.0112939807305529,-0.015250854306832,5.1204854e-09,0.0,-0.074947998,0.0528897072266166,-0.35107464,-0.060280528,0.071697146,0.12521225,0.10693475,0.036477476,-0.020704357,-0.81584769,-0.57024664,0.1120515,-0.24215044,3.8,-0.0295139029622078,4066.0667,-0.36745483,-0.0273723853752017,-0.063914739,-0.063914739,-0.0097196363,-0.016955141,-0.019588185,-0.037132178,0.0,0.026316028,-0.0084070927,0.04260844,0.025086105,0.0051205819,3.6,-0.6059292,0.0,-0.10660090356,0.027262306,0.01450495,1.0,0.50147736,0.0,0.222019,0.1830425,-206.68251,-1.1884568,-0.299190864,-0.1528248004,-0.47049803,5.2,1.0,0.01450495,0.24080868,-0.091585852,-0.0374033036,0.15959015,0.90754926,4.0496244,0.1794622,0.0532131843,1.0726469,0.0,-57.861198,0.18639575,-0.0043037473,3.4,1.4,1.8,3.2,0.026621401,-0.01619020910847,0.0,-0.4396641,-0.0341759128560281,-0.284994099983893,0.3884941,0.12918788,0.43055269,-0.055424348,-3.9614685,1.0,-1.0,-36423.41,-0.0027590096,0.0,0.8,1.2325553,-0.006999833,0.23848973,0.6,-0.00011311332,-0.058038186,-1.13914166161639,-0.013483961,0.026023313,-0.0055731130334381,0.082863115,-0.0033279955,-0.012607583,-0.00063598156,0.0039639771,-9.98199996,0.30247006,-0.82656282,0.0,6.5454841,9.8056755,-0.084670067,0.0806650617036328,0.022094261,0.040417209,0.0,-0.0710040248,-0.0567049646133543,0.55577528,4.3148027e-08,3.6962206e-08,4.3557392e-08,0.015773,0.000939,0.0148339999999999
12236.0,200304,0.62894404,-0.55139595,0.0374751697627959,0.10323026,0.0,16.0,7.6096279,0.0008634515339999,41.8,1.0,0.36626887,-0.33120871335268,-0.30949429,-1.6089256,0.2052296,0.11496863,1.08704992961497,1.0727574,-0.0479757380929137,-0.318411606472239,0.0092618726,-1.6633861,-560.177508,0.082589485,0.069460489,-0.015851557,0.31483,-1.6272846,0.99378684,-1.2546226,0.2,0.014767397,-0.71625519,-0.6,-0.00033582747,0.083200932,-0.004239121,0.0,1.0,-0.010247034,-0.568905468,-0.2,0.0,-0.0038887358,0.53490245,0.0,0.040438621724,0.0,-0.44400001,-0.051669236,-0.13030937,0.0231964406,-0.13835903,0.0028302791,0.0,0.0028302793,0.0,0.0,0.2,0.2,-4.1732059,0.0,0.4930793,0.041849427,-0.5937618,0.3136751516,-34.003334,0.0014265336,-0.16580884,-27.921635,-17.845688,0.0,0.0,0.61000001,-0.0153640184,-174.0,0.285695816,-0.16393442,0.39835119,0.20939161,-8.0,0.5229933639999998,0.017517647,0.33849478,0.027245708,-0.0911111707488696,-0.0461723658566674,-0.05835895292047,0.35081968,81.1923992,-0.0796913711912295,-0.0513683045243821,8.5960723e-09,0.0,0.023612795,0.124418015394579,-0.40983608,-0.44937786,-0.15165634,-0.1228896,-0.42686421,0.30469713,-0.0034124434,-1.5006816,-0.89622849,0.25083339,-0.14585632,3.0,-0.112597465515137,2088.6667,-0.2971628,-0.0037832140094704,0.10226379,0.10226379,-0.031608909,0.0030823317,-0.056260783,-0.03381864898,0.2,0.28309166,0.076680467,0.043314569,0.0094953416,0.3245396,7.0,-0.31261832,0.0028302791,-0.11547294,-0.025722241,-0.010695122,0.0,0.29325104,0.0,0.19982232,0.12457791,-1111.0886,-2.086107,-0.3754620039999999,-0.02047517722,-0.62648296,5.4,1.0,0.01598045388,1.0414358,-0.55975521,-0.14687355,0.25749981,1.6479357,3.1274259,0.155079248,0.050660681,-0.407927582,0.0,-0.866,0.0619381839999999,0.0037454616,4.0,4.0,4.0,4.0,-0.76575959,-0.0898190306111056,0.8,0.02523499,3.28301848767011,2.61156970454121,0.68493879,0.14763486,0.21213034,-0.0043193712,-0.10373934,0.0,-1.0,-44815.9924,0.00043100119,0.0,0.0,1.2760377,-0.065057531,0.23712276,0.0,-0.0023360867,-0.50117916,-5.67201765491003,-0.022358371,-0.020186746,0.0006977515643518,0.11395767,0.029226005,-0.075631268,0.14234501,-0.17157102,-30.530001,-1.5856777,-2.3925848,-0.082644626,3.9805498,5.4550815,0.15860569,0.0496405668883238,0.022192175,0.068255693,0.2,-0.082657002,-0.253138704239484,0.56292593,7.8821323e-09,5.9634999e-09,7.7979703e-09,-0.317989,0.000939,-0.318928
15202.0,200304,0.95675218,-0.33889094,0.0377759948092539,0.08110071,0.2,12.0,12.4828172,0.00033785371,47.0,0.98958331,0.64165568,0.0283333277329803,-0.052546419,-1.564652,0.39595708,-0.17697066,0.26582540063045,0.60968894,0.42778099724015,0.289252198344896,0.0057130633,-1.7673135,-1311.8552,0.18993391,0.14102268,-0.019570678,0.0422587054,-1.5238687,-0.022256136,-1.0902333,0.0,-0.0088643115,0.25950021,0.0,-0.017660439,0.0048161522,-0.002565529,-2.0,0.0,0.3682608241999999,-2.3330109,-1.0,0.0,-0.31253338,-0.0042388802,0.0,-0.04480118876,-1.0,-0.31,0.0030415896,0.0035588832,0.017412575,-0.040073048,-0.0015072136,0.01786866,-0.019375877,0.0,0.0,1.0,3.0,-5.0799732,-1.0,0.27470428,0.065376721,0.367257538,0.3165343986,-9.5494623,0.0,-0.039743267,-6.8119979,-17.175627,0.0,0.0,1.9,-0.010595098,-929.0,-0.0399540919999999,-0.052631579,-0.46702337,0.27298465,-12.0,0.45953232,0.098591603,-0.025031745,0.00076868513,-0.687033349027236,-0.679863943407933,-0.68036560051971,0.70575178,49.5909986,-0.014050616748668,-0.0146164307655888,1.6952181e-09,0.0,-0.064584531,-0.0195046708706004,-0.23103687,-0.13084908,0.078836299,0.098934919,0.057623319,-0.12525588,-0.14778072,-0.80450672,-0.077822432,0.47828993,-0.1111935,5.2,-0.0564955547451973,2892.9333,-0.32660899,-0.0362455967503289,-0.086611196,-0.075439485,-0.0048291809,-0.021025605,-0.0058710426,-0.020983696,0.4,0.046967238,0.0044177519,0.014821743,-0.0014250934,0.04443723,4.0,-0.77585804,-0.0016131471,-0.302640436,0.027488388,0.026740219,0.0,0.69782305,0.0,0.36440471,0.19265211,-147.7684,-0.84832031,-0.34509681,-0.1262154919999999,-0.24843915,6.0,0.0,0.026740219,1.2914586,-0.38653675,-0.08200714,0.044350039,0.65030175,1.8704518,0.168074228,0.0017016566,1.2763126420000002,0.0,11.91656,0.18639575,-0.010328079,4.2,1.2,1.0,4.2,-0.0046076477,-0.0186809542249152,0.0,-0.14836566,-0.687121984375475,-1.95917361586445,-0.38570777,0.13880421,0.8502624,-0.0026178467,-8.0772171,0.0,-0.8,-27715.59,-0.0098580122,0.0,0.0,0.78000462,-0.026660066,0.22869694,0.0,-0.0004449535,-0.058197197,-1.32523676108107,-0.01468563,0.025229355,-0.0038872147622104,0.1436616,0.0012610257,-0.025944555,-0.10066602,0.099404991,-13.57,0.088339426,-1.0026156,-0.020717131,6.9816279,10.751189,-0.14804646,-0.0771350413560867,0.010873532,0.0578099219999999,0.6,-0.029201999,-0.1036894717715044,0.773518316,3.762862e-08,3.0322582e-08,4.1317715e-08,0.156798,0.000939,0.155859
11674.0,200304,2.8441195,-0.98782462,-0.0058655168381171,0.040200692,0.0,12.0,5.25101052,0.002782536684,47.0,1.0025189,0.80864024,-0.0270501878112555,-0.51855946,-0.96998537,0.91576427,1.4409606,-0.13541401587616,0.2202621,-0.0691045046300963,0.058263560568014,0.0034221697,-3.0779574,-316.61814160000006,0.060536716,0.16625704,-0.010925338,0.019232769,29.335022,0.10599065,-1.1429639,1.0,-0.01066165,-0.09618488,0.0,0.0035253763,-0.00083540566,-0.0019744115,0.0,0.0,0.16147995,-0.77741301,0.0,0.0,-0.15440263,-0.20617637,0.0,-0.0236392912199999,-1.0,0.103,-0.056506742,-0.046848543,0.06045462824,-0.035998747,-0.26879901,-0.022891188,-0.24158043,0.0,0.0,0.0,0.0,-6.4233232,0.0,2.119745,0.043569885,0.2137265554,0.02167125,-2.303551,-0.005671067422,-0.37756795,-10.369293,-16.583649,0.0,0.0099999998,3.98,-0.10413253,-929.0,0.0408402298,-0.017587939,-0.261887742,0.077543169,-11.0,-0.084637714,-0.026116678,0.030711893,0.0185855328,-0.604713510390785,-0.6338144304023847,-0.6011489674448969,0.81818181,76.88299980000001,-0.0084897687759381,-0.0162431652547418,4.5471751e-10,0.0,0.070435092,0.0104895766595936,-0.083725557,-0.17314538,-0.062049571,-0.067909785,-0.26868302,-0.1066638058,-0.32182908,-0.97628856,-0.72708118,2.1653354,-0.081998594,4.0,-0.0166580658406019,3250.0667,-0.10535049,-0.0097679948020313,-0.12176315,0.059594536,-0.0056073093,-0.010443582,-0.022901172,-0.0080927759,0.0,0.051113151,-0.012653498,0.03045943,0.016838994,0.032201126,3.0,-0.95498341,-0.15315145,-1.286865,0.047851991,0.10091262,0.0,0.33066362,0.0,0.508862708,0.157121684,-164.66452,-1.0547905,-0.7138293040000001,0.0873849748,-0.0575478776,3.8,0.0,0.10091262,1.4650456,1.9096385,-0.050796501,0.37302953,1.5733691,2.5254252,0.1138116119999999,0.0686778904,0.23454912,0.0,9.915389200000016,0.541040218,0.003759979,3.6,3.0,3.8,4.8,0.064958736,-0.0091812774882636,1.0,-0.14144635,0.16062930574277,0.013830610534826,-0.26673377,0.072346918,1.1609889,-0.016676748,-0.15577459,1.0,-1.0,-17790.254,-0.0027769953,0.0,0.4,0.095527574,0.050150055,0.24175827,0.0,-0.0012568138,-0.10236318,-4.71560943094635,-0.01169301,-0.087320574,-0.0034245183674891,0.11995949,0.015714988,-0.36226505,-0.068698987,0.052983999,-7.0,-0.48308524,-1.6093979,-0.18697333,6.8998508,8.3919554,0.0243587999999999,0.0925349388906563,0.01008683,0.0395013218,0.0,-0.075222336,-0.1458694389209085,0.447251798,2.367219e-08,1.7540845e-08,2.3023853e-08,0.043208,0.000939,0.042269
